title,artist,cluster_id
The Battle Of New Orleans,Johnny Horton,11
You Lasses and Lads,The Baltimore Consort,9
Speed Of Sound (Emergency Broadcast Album Version),White Heart,12
Keep It Going Louder (Tom Stephan Harder Mix),Major Lazer,12
Million Teardrops,Jimmy Cliff,19
Happy Valentine's,Toby Love,5
Requiem Blaster,Pumpkin Buzzard,10
The Man From U.N.C.L.E.,The London Theatre Orchestra,12
Is It The Skin I'm In?,Lyrics Born,4
Préliminaires_ par Philippe Pagès (feat. Philippe Pagès),Nicolas Bacchus,8
That you fool ed me,Wilks,17
Ain't That Loving You Baby,John Hammond,11
Crustaceans As Castanets,Pagan Wanderer Lu,12
Problems,Mikey Dread,18
Josephine (French Edit),Chris Rea,2
Wailing Sounds,Jimmy Page,2
Unbreak My Heart,Alexander O'Neal,5
Rebel Music,Wyclef Jean featuring Prodigy of Mobb Deep,12
God Bird Change,Al DiMeola,5
Transamazonia (Deep Dish No Doze Mix),Shamen,14
Italian Concerto in F_ BWV 971 - Allegro,Camerata Brasil,3
Evergreen,Rubyhorse,2
Tuscan Chica,Soul Ballet,14
Sunshower,Dave Valentin,16
Good Enough,Evanescence,8
Bailando,Casual,8
Samaritanas Del Amor,Jose Luis Perales,2
Fen Shou Zong Yao Zai Yu Tian,Jacky Cheung,8
Hornpipes: The First of May / the New Century,Dale Russ / Finn MacGinty,11
Midnight  (LP Version),Axe,1
Adios Pampa Mia,Los Iracundos,18
Breakin',Milk Inc.,14
The Friendly Visit / The Stack of Wheat / The Gypsy Hornpipe,Joe Derrane_ Frankie Gavin_ Brian McGrath,3
Restcure,Marygold,19
Sahnu bhul ke Maha,Naseebo Lal,18
Frankie And Johnny,Gene Autry,0
Have Thine Own Way,Michael Bloomfield,3
Protect You,Tim Hornsby,9
"Take The \"A\" Train",Les Brown,11
Woman Shy,Jerry Reed,18
Can't Stop Cocoa Tea,Cocoa Tea,4
U Not Like Me,50 Cent,4
Hot Girls,Kiprich,7
The Windmills Of Your Mind,Toots Thielemans,16
Mighty Lak' a Rose,Marilyn Horne,16
Slave Song,Sade,14
Crave and Wonder,Arc Angels,2
Mark Practices,Rolfe Kent,9
Junko partner,Mike Bloomfield,7
Merry Christmas Baby,The Continentals,3
Eight (Album Version),Onesidezero,11
Five Long Years,Freddie King,18
More Power To Ya,Petra,3
Danger! She's A Stranger,The Five Stairsteps,5
Headless Heroes (LP Version),Eugene McDaniels,5
Within My Blood,Skeletonwitch,1
Ocean Drive,Lighthouse Family,12
Boar Hog Blues,Jazz Gillum,6
Just One Time,Connie Smith,11
His Love Says (Album),Mark Lowry,19
Decima Del Tiempo De Antes,Roberto Torres,4
Mr. Wonderful,Peggy Lee,8
Traffic,Truckfighters,2
El Jorobadito,Los Auténticos Decadentes,5
Rider 4 Real,G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,4
Distractions,Dictafone,10
Where We Are From,Lexie Mountain Boys,0
Same Game,Leigh Jones,8
Frieda,David Benoit,7
Pick Me Up On Your Way Down,Martina McBride,7
He Never Changes,4Him,19
Don't You Think It's Time To Go,The Del McCoury Band,6
Dixième Commandement,Papa Wemba,5
Its Raining,Alternative TV,2
Centopéia,Hélio Ziskind,17
1969,Iggy And The Stooges,2
Les Femmes Des Autres,Jacques Dutronc,11
Need To Belong To Someone,The Impressions,8
Rock The House (Radio Edit),Gorillaz,4
Macarena,Los Del Rio,7
Light,Dann Huff,10
Old Man Rocking Chair,John Williams,17
I Can't Stand It,Sam Baker,2
Bonnie Mae,Solas,3
Times Square,T Lavitz,6
One Little Baby,The Wilburns,8
Fall River Legend: Conversation: Morton Gould/Agnes de Mille,Morton Gould,13
Bystander (Album Version),unloco,10
Ain`t got nothing ( feat. David Banner & Eddy Soulo ),Samy Deluxe,12
Rockin' At Midnight,Roy Brown,6
Juno,Zuma,13
Problems,The Real Kids,1
Crawlspace,Beastie Boys,4
En mis besos,Café Quijano,3
Anya,Marvin Hamlisch,15
Aho,Meiway,19
Tocame,Gisselle,19
Que Viva El Amor,Flor Silvestre,6
Performance (Remastered),Happy Mondays,12
Grandma (Screwed & Chopped Version),Mike Jones,7
Jolie Blon's Gone,Harry Choates,6
Know Thyself,Atom,10
I've Got The World On A String,Charlie Byrd Trio,4
Fairytale Land,Dora The Explorer,12
The Last Song,The Fool'S Nose,9
Heart it Races (Yacht's I Should Coco Mix),Architecture In Helsinki,5
I Am Fred Astaire (Album Version),Taking Back Sunday,2
Reminisce For A While (Sung With Raul Malo),Neil Diamond,10
Blues Again,Rory Block,6
I Could Use Another You (Digital Re-Recording),Eddy Raven,19
Stand (Album Version),Kiss,2
Aftertaste,X-tv,8
Honey,Mariah Carey Featuring Da Brat & JD,7
Memphis Jug,Memphis Jug Band,6
N'ayez crainte mesdames,Fred Merpol,0
Beautiful,Christina Aguilera,19
The Preacher & the Funeral,LaWanda Page,0
We All Need Love,Irma Thomas,8
What Woman Really Wear To Bed,Steve Harvey,5
Gail Wakes Up,Michael Whalen,16
Tredveårsfurua På Askøy,Black Debbath,19
24 Hours from Tulsa (Bonus Track),Claire Hamill,19
You Still Believe in Me,Rockabye Baby!,3
Way Beyond,32 Leaves,1
Yhteinen koti,Irwin Goodman,7
Aljarafe,Lole y Manuel,6
Oprah (Album Version),Kathleen Madigan,0
Don't Knock Love,Barbara Carr,19
It's Not What You Say,Louie Ramirez,18
Destiny Ft: Lesk One,Ol' Dirty Bastard,4
The Christmas Song,David Banner / Sky / Marcus,7
Big Boss Man,John Hammond,6
Too Late,Peter Hunningale,4
Korea (LP Version),Deftones,2
(I Used To Couldn't Dance) Tight Pants,Eagles Of Death Metal,12
Thats What I Like About a Country Song,Aaron Watson,7
Machinenfunk,1. Futurologischer Congress,10
Kenourgios Erotas,POLINA,5
I'm Going All The Way (Album),Ann Nesby,7
Don't Do That,Pinchers,4
You're Not Alone,Olive,18
The Legend of Yellow Boobie,Year of Desolation,12
Over And Out [Album Version],Britny Fox,19
Enervé,Olivia Ruiz,19
(Coffee's For Closers),Fall Out Boy,1
Chuckanut Drive,Power Pill Fist,12
Why U Mad At Me (Explicit Screwed Version),T.I.,5
White Girl Who Can Dance,HardNox,4
Meu Bem Meu Mal (Mi Bien Mi Mal),Gal Costa,15
We Didn't Kill Each Other (But Didn't We Try) [Originally Performed by Dallas Wayne],The Meatmen,4
Aurèle et Céline,Georges Delerue,18
Playstation Generation,Smut Peddlers,2
Lake Charles Two-Step,The California Cajun Orchestra,2
Romeo's Exile,Liam O'Flynn,10
What's Gonna Happen On the 8th Day,Screamin' Jay Hawkins,11
Get Your Head Stuck On Your Neck,Soul Mekanik,14
Well Oh Well,Tiny Bradshaw,7
Times Up,DJ Spinn,14
Only Love,Daryl Hall & John Oates,19
Assassin,Floor,1
Sample Track 17,Simon Harris,14
Kumal & Sangha,Nick Ingman,9
Act One: Rise and Fall - From the Ashes (I. Chapter One / II. Chapter Two),Orenda,2
Ducktails - Moon,The Advantage,10
Back On My New S*** (feat. Tre Williams),Styles P,7
Your Love,Mikey Dread,18
Eres Tu,Mongo Santamaria,11
Mallorca_ Op.202 - transcr. Marc Switzer,Pepe Romero,15
Nana,Marilyn Horne,16
The Way Love Is,Captain Hollywood Project,2
Give It All You Got,DJ Primo,12
As Mist Lay Silent Beneath,Keep Of Kalessin,1
El Perro,Juana Molina,8
Henrys Death,BT,2
Never My Love,Kathy Troccoli,10
Shy Boy (1999 Digital Remaster),Tomorrow,11
It Is No Secret (What God Can Do),Tammy Wynette,8
Bata 6/8,Tito Puenté,7
Grace And Mercy Part II,Dorothy Norwood,5
Itchycoo Park,Small Faces,7
Life,Vinylbase,19
Mark My Words (Album Version),Hatebreed,1
C Day (Maxi Club Version),Confetti's,12
Macht hoch die Tür,Thomas Battenstein,0
Les Noirs Marchant (Rudy Van Gelder 24Bit Mastering) (2002 Digital Remaster),Bobby Hutcherson,8
Roses,Silverchair,19
Le Droit Des Pères (Live Electrique),Cali,5
The Cool (Amended Album Version),Lupe Fiasco,19
Chanson D'Amour,Jean-Jacques Goldman;Edith Lefel;Malavoi,3
Long Way From Home,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,12
My Love,Irish Tenors,6
El Gato Confite,María Elena Walsh,8
Le Bug (Live 2005),M,19
Brooklyn On A Saturday Night,Neil Diamond,7
Estimate,Slum Village,0
Volvere,OV7,7
Lost in Marrakesh with Entropik (Pathaan's Mirage Mix),Ancient Astronauts,14
Don't Mess With the IRS,Dr. Elmo,7
Pokrusa,Lili Ivanova,5
Freaxxx,brokeNCYDE,10
Writes Of Winter,Jimmy Page,2
Two of a Kind_ Workin' on a Full House,Hushabye Baby,18
Pedazo De Idiota,Mercedes Castro,11
L'Ardechoise Aux Cheveux Blanc,Alain Turban,3
Loud & Clear (featuring Defari_ King T & Butch Cassidy),Xzibit,4
Bro. Bill  (LP Version),Cactus,11
Syrup Sipping (Banner Beat Break),David Banner,17
4 Words (To Choke Upon),Bullet For My Valentine,1
learn (Album Version),One Be Lo,7
Is It Wrong,Warner mack,19
The Carnival  feat. Japjit Kaur,Niraj Chag,12
Parabolics Studies 6,Henri Pousseur,13
Keep Walking,The Wilburns,7
COLD MORNING,Portobello,19
Xenophobic Hate Machine,Bodies In the Gears of the Apparatus,1
Feverish,Spitfire,12
Party Favours (Dee Dee's Flukey Remix),Bionikworld,14
We're Not Gonna Bow,Jeff And Sheri Easter,19
He Was Here,Scott Krippayne,8
Stand By Me,Atomic Rooster,2
In Hell (Album Version),A Perfect Murder,1
The last havoc,Necrodaemon,1
Ralph's Rhapsody,Ray Lynch,8
Va Por Usted,Rocio Jurado,11
Up Jumped The Devil - Live,Clarence Gatemouth Brown,2
Cry Of My Heart,Wayne Watson,8
Mefistofele/Spunta... l'aurora pallida...,Michèle Crider;Vincenzo La Scola;Samuel Ramey;Riccardo Muti,16
Love & Understanding,Lady Saw,7
We Are The Ones (Lounge Version),Zombie Girl,7
Red Castle,Pumpkin Buzzard,14
Liian vähän aikaa,Fredi,3
Mirame A La Cara (Version Salsa),Andy & Lucas,5
Shake That Thang,DJ Omega,17
Estoy Aquí,Shakira,14
Baby Mama,Camp Lo,4
DJs Are The New Rockstars-Live Mashup Mix 7,DJ Godfather,4
Michael Nobody aka Poetic Death,Snowgoons,7
Stainless Steel Gamelan,John Cale,3
22 Going On 23,Butthole Surfers,16
Private Dancer,Heavy D,7
American Girl,Brooke Valentine,14
50_000 Miles Beneath My Brain (Live),Ten Years After,10
Lappi Pt IV Etiäinen,Nightwish,1
Fly Talkin',Lil Wayne,7
Indo,Studio,13
Losing track,You Should Go Ahead,19
Wives ( LP Version ),Bill Cosby,0
First Day (Album version),Timo Maas,14
Credits,Pete Miser,10
Celluloid Heroes,Bon Jovi / Ray Davies,19
Youll Rue The Day,Spade Cooley,15
Every You Every Me (Infected By The Scourge Of The Earth),Placebo,1
Bed Of Roses,Warrant,2
Jole Brun,Harry Choates,9
Bonita,Barbara Lusch,8
Music And Politics,The Disposable Heroes Of Hiphoprisy,0
Stephanie Says,The Velvet Underground,3
Under The Weather,KT Tunstall,8
Más Y Más,Mazz,10
Fleur De Paris,Jean Marc Thibault,11
90er,Headliners,4
Free (lp),Big Audio Dynamite,7
Jahuu_ Gandiva laulaa!,Sabda Brahma,5
Itinerario,Clementina De Jesus,3
Say Goodbye,Barry Manilow,5
After All The Love Is Gone,Alias,12
All The Way,Joey McIntyre,8
East Bay Bounce,Paul Taylor,7
Why,Kol Simcha,16
One Night Alone,Vixen,12
Teska (Teska),Greek Gypsy Musicians,2
Infant Dreams,Bill Douglas,15
Forever,VHS Or Beta,5
Don't Stop,Scweez,4
BOOM!!!,Albin Myers,7
Everybody's Someone (Gateway Mix),Leann Rimes & Brian McFadden,10
It Must Be Everywhere (Complete Version),Nazz,8
You Were There,Fläskkvartetten / Daniel Bellqvist,10
Soda Pop,John Fogerty,4
Kissing Game,2XL,4
Mon Legionnaire,Marcel Azzola,8
Everyday Struggle (Bonus),Agency 1.9.9.4,7
Other Side of You,DJ Harry,7
¡Hola_ Pequeño Ser!,Pescado Rabioso,10
Un Minuto Contigo (One Moment),Edmundo Ros,9
Tennessee Central Number Nine,Pee Wee King,6
Ballroom Floor,Dennis Brown,4
Mom,Josh Mullins,0
Music In Dreamland,Be Bop Deluxe,3
Touch Your Button Carnival Jam,Wyclef Jean featuring will.i.am and Melissa Jiménez;Wyclef Jean featuring Machel Montano_ Daniela Mercury_ Black Alex_ and Djakout Mizik,13
Goodnight Irene,Kingston Trio,1
Ole Con Ole,Peret,6
Baila Cariño,Pete Bamboo,4
Cycle Time,Liars,2
L.S.M.,Year of Desolation,5
Heart's Grown Cold (LP Version),Blackfoot,2
Llorando Por Amor,Flor Silvestre,6
Genius Of Love 2002 (featuring Tom Tom Club & Biz Markie),X-ecutioners featuring Tom Tom Club & Biz Markie,4
To Sir With Love,Lady Saw,7
Sauer,Klimperei,3
Superstar (feat. J-Noxx),Hollowtip,4
Transmission (Album Version),Static-X,10
Deep Blue,Dave Eggar,15
Is It Love,3 of Hearts,3
I Will Turn Your Money Green (Take 1),Furry Lewis,6
New Milk Cow Blues,Moon Mullican,0
High On the Mountain,The Del McCoury Band,12
Beauty Supply And Demand,Busdriver,12
Falling Apart,Dario Marianelli,15
Signs Can Hear All,Ciaran Byrne,3
Love Island (LP Version),Eumir Deodato,18
You Are Everything,Regina Belle,8
I Can't Rest,Fontella Bass,19
Nostalgia for Infinity,Jonn Serrie,13
Hold On (Album Version),The Rance Allen Group,7
Mi Gitana (feat. The Dey),Los Del Rio_ The D.E.Y.,7
Wo Ai Ni_ Zai Jian!,Sammi Cheng,3
A Piece Of My Heart,Gang Of Four,19
Baby Please Don't,Tampa Red,6
Pictures To Prove It,The Mighty Mighty Bosstones,19
Stop The World,RIDDLIN' KIDS,2
Things I Don't Understand,Coldplay,2
Words- Till the mornin' comes Mix,Liquid Spill,14
Having A Little Talk With Jesus,Brenda Lee,7
Jumke,Sukshinder Shinda,7
Ain't She Sweet,The Beatles / Tony Sheridan,11
Bside,Various Production,10
Please Love Me,B.B. King,12
No Love To Give (LP Version),The Rascals,8
Reefer Head Woman,Aerosmith,8
Coffee Blues,Mississippi John Hurt,6
Immigrant Song (Album Version),Led Zeppelin,2
The Power Of,Nora,19
Twist Y Gritos (Twist & Shout),Los Fabulosos Cadillacs,12
Human Being,The New York Dolls,2
Good Morning Captain,The Black Crowes,2
Kuolema Tekee Taiteilijan,Nightwish,10
Festival Of Holi,Brian Tyler,2
Alla Mot Alla,Kent,10
Come Dance With Me,The Token,19
Sangria (Nomadbrothers Remix feat. Rio),Tania Maria,5
The Lord's Prayer,Dario Marianelli,9
Raw Power,Iggy And The Stooges,1
Strip The Soul (album version),Porcupine Tree,10
La Blessure,Eric Demarsan,9
Te Quiero Mas,The Party Group,7
I'm Chillin,Kurtis Blow,4
Head Banger,EPMD,19
One Moment With You,Jackie Wilson,0
Nuestras Sevillanas 1,Los Del Rio,11
Cafe deClouet,Galactic,0
Gloria (In The Name Of Love Album Version),Audio Adrenaline,5
Carolan's Concerto,The Chieftains,3
The Preacher,The Bronx Horns,18
Shen Lai,Dylan Kuo,12
Gangsta Lean (Gangstapella),D.R.S.,18
Principe Nino,Gonzalo Rubalcaba,11
Another Day Another Night,Klubbingman feat. Beatrix Delgado,1
Two of a Kind,Frost,1
Man Smart Woman Smarter,Robert Palmer,2
Paper Thin,Leona Naess,13
Blues All Around My Bed,Precious Bryant,11
Sunday In Marin,Chris Camozzi,18
TU MIRADA,Antonio Koudele,8
When There's A Will_ There's A Way,Jimmy Johnson,3
Hurry Up And Come,Cocoa Tea,7
Da Da Da Da,Tha Liks,4
It Gwine Dreada,The Twinkle Brothers,4
Quan Tou Tang,Miriam Yeung,8
Marrakech,Juan Carmona; Ricardo Larroze,18
Mua rakastan,Murskahumppa,2
LOVESICK - Obsession in ¾ Time,Philippe Sarde,9
Big World,David Saylor,2
Zambele (1997 Digital Remaster),Clara Nunes,18
Carita De Rosa,Gertrudis,5
World Comes Tumblin' Down,The Distillers,1
The Object Of My Affection,Russ Morgan,0
Pobre diabla (Directo 09),Carlos Baute,5
Please Come Out Tonight,Phil Collins,3
Wake Up Call (Album Version),The Prodigy,5
Llegaste Tú,Huey Dunbar,19
Where Are You?,Arthur Tracy,9
Jesus Is the Lord,Andrae Crouch,5
All Alone (Live),Gorillaz,19
Like I Never Loved Before,Phil Vassar,3
Man No Sober (LP Version),Steel Pulse,4
Titan,The Bongo Man,14
I Don't Love You Anymore,George Jones,6
Show Some Love Where Is The Love feat. MackaB,Carroll Thompson,4
Fear Factor (Shiny Happy Jihad),Joe Rogan,0
Dying Under A Binary Star,Crematorium,1
Dancing With Tears In My Eyes 2004 (Nova Mix (Club Version)),Novaspace,5
Brivdiena,Intars Busulis,18
Inti Guauqui,Jorge Alfano,16
Sudenkorento -Life On Mars-,Hector,7
Neon Psychedelia,Sweet,19
CrossBreed,Sound Field,14
I'm Blue (LP Version),The Rascals,18
Make It Last,The Ataris,1
Origins And Endings,Winds Of Plague,1
Sincérité (feat. Ludo),Leila Chicot,5
Your Revolution Is A Joke,Funeral For A Friend,3
Q Loop,Basic Channel,9
Slipping Away/Here Is Kazmeyer,Information Society,10
Destroy Everything (Album Version),Hatebreed,1
The Unidentified Flying Object,Perrey And Kingsley,11
See You in the Morning,Pam Thum,12
The Gre(A)t Depression,Anti-Flag,1
Comfort Creek,Barbara Fairchild,7
Love Is Gone (Eddie Thoneick's Liberte Mix),David Guetta - Joachim Garraud - Chris Willis,14
Cierra Los Ojos Y Juntos Recordemos - Original,Yolandita Monge,8
Hired Security,The Harvard Lampoon Comedians,17
Donnez-nous des jardins,Pierre Perret,8
Got The Blues,Blind Lemon Jefferson,6
New Round And Round,Casey Bill Weldon,15
C'est pour vous que je chante,Les Hou-Lops,2
Marvel Hill,The Cardigans,19
Start Me Up,The Rolling Stones,1
Brown Eyed Girl,The Sonics_ Charlie & The Tunas,7
Serenata,Tranzas,19
Turn Yourn Radio On,Andy Griffith,3
Love Is What We Make It,Kenny Rogers,8
Mi Vida Se Pinto De Gris,Yndio,11
So Long (Originally Performed by Abba),The Meatmen,2
Mr. Crump,Mum,11
Let's Get High (Yves Larock Radio Edit w Rap),Anane,5
Lucky Fellow - Original,Leroy Hutson,7
Live Then Lay,Naughty By Nature featuring Phiness,7
Raindrops Keep Falling On My Head,David Arkenstone,7
I Want You,Sophie B. Hawkins,10
Why Don't You Do Right (Album Version),Jim Kweskin with Samoa Wilson,8
Red Gun,The Forms,5
Tuck That Sh*t,Messy Marv,5
It Ain't No Use,Jimmy McCracklin,12
Free,Darwin Hobbs,12
Malice,Behemoth,1
Arco Arena,Cake,18
Ride Out Dip,Crucial Conflict,4
Liquid Mercury,Jimmy Page,19
Falling Stars,Desert Dwellers,14
Suburban Living,Yuppie Pricks,12
I Know Where I Am Now,Jake Hess,8
Badrock City,Big Audio Dynamite,14
Herz an herz (Live Version),Paso Doble,5
Papa Legba (2005 Digital Remaster),Talking Heads,14
Waitin' For The Wind,Spooky Tooth,18
Psalm 27,Donnie McClurkin,19
The Lakes Of Pontchartrain,Planxty,3
Fly Away (Instrumental),HardNox,14
Chicago Bound Blues,Bessie Smith,16
You're My First Lady,T.G. Sheppard,8
Bestio Tergum Degero Pt. 3,Pelt,10
Snapshot Samurai,Her Majesty's Finest,12
True Love,Tyrone Taylor,11
Nocturne For Piano No. 5 In B Flat Major_ Op. 37,David Jalbert,15
Kick_ Push II (Album Version),Lupe Fiasco,7
Ma Préférence (Live),Julien Clerc,19
Introitus: Requiem: Dies Irae,Kuijken Kwartet,3
Hold On,The Jason Bonham Band,12
I Don't Wanna be a War Hero,Anti-Flag,1
Automatic,Less Than Jake,1
We Got What You Want,Busta Rhymes,17
Christmas Won't be the Same Without Johnny,Dr. Elmo,11
Lay All Your Love On Me (LP Version),Information Society,19
Ella Speed,Rick Ross,3
How It Begins,Ice & Breeze,2
Chatma,Tinariwen,18
The way to Peace,Uman,18
Superman,Unwritten Law,1
The Original Colossal Drag Rag,The Even Dozen Jug Band,19
Abu-Pia,Papa Wemba,7
The People You Care For,John Ottman,10
El Gatito,Los Cumbieros Del Sur,5
As Nice As I Can Be,Eagles Of Death Metal,1
Oh ! Tannenbaum,Bimbo Band,3
New Meaning,Mudhoney,1
Cintura Fina,Alceu Valença,19
Ocean Size [Demo],Jane's Addiction,10
Turkey And Dressin,Casual,7
Misty Bog,Winifred Phillips,16
Desire,Rockabye Baby!,16
Hang 'm High,Ned Nash Orchestra,10
Tis Monaxias Ta Monopatia,Peggy Zina,5
Cadê O Meu Amor,Quinteto Violado,7
Clear Channels,Roj,0
Let It Be Me,Dionne Warwick,3
On Probation,Youves,19
Armageddon's Raid,Belphegor,1
Unworthy of His Love,Oak Ridge Boys,6
Darling_ I Want To Destroy You,AFI,12
De rien,Les Ogres De Barback,8
Down (LP Version),Stone Temple Pilots,2
Remote Control,Dark Distant Spaces,12
Flying Fiddles (1996 Digital Remaster),Shay Torrent,6
Pray (Album Version),Damita,7
Hardcore From The Underland,DJ Isaac,12
Back Then,BoDeans,19
"Suite No. 4 in G major_ Op. 61_ \"Mozartiana\": IV. Variation 5",Neeme Jarvi,9
Call Me,Mint Condition,5
Menu Lagan Lagi,Sukhwinder Singh;Jaspinder Narula,5
Little Bird,Annie Lennox,14
Yueh Kuang,Shunza,8
Con un poquitito de suerte,Leo Dan,12
Problems,Mil featuring Petey Pablo,7
Gum,Emit,5
Woman,Free,19
Anatomy of a Contest,John Frizzell,11
Roll Old Jeremiah,The Black Crowes,2
Hop_ Skip & Jump,Opals,12
Shirley,Lil' Band O' Gold,7
Secret Lovers (Featuring Mica Paris),Alexander O'Neal,7
Proletariat,Tree,10
Suti-suti,M.A. Numminen,18
Love_ Peace and Harmony,Bow Wow Wow,1
Karola,Remmy Ongala,2
Bring It On,Goose,12
I hit You Wit The Pepper,Messy Marv,4
Lost Love,Barry Goldberg,3
American Lovebite,Dons,12
Kun rakastaa,Frederik,12
Fair Enough (LP Version),Beth Nielsen Chapman,18
When Your Ready,Dabbler,5
Espoirs Perdus (Valse),Jo Privat,11
The Song of the Riddles,Willie Clancy,0
Release,LORE,8
Imaginary Love,Mae West,16
Where You Belong,The Summer Obsession,10
Just Like Darts,The Real Kids,11
An M'agapas,Konstantinos Galanos,2
Les Deux Guitares,Jean Ferret,11
On The Wing,Owl City,19
Pills (Dub) (Dub),Cedric Gervais feat. Second Sun,14
Yo Yo Man (Garter Belt),Tony Joe White,19
Remember (The Beauty Of Simplicity Album Version),Telecast,2
The Door,Keb' Mo',11
Murder In The Graveyard,Screaming Lord Sutch,19
Un Gran Vacio,Michael Salgado,5
Oops!...I Did It Again,Britney Spears,18
Half As Much,Gene Autry,6
Damn those eyes,Kane,10
Outubro,Irtio,10
Bliv Du Till Gran (If You Became A Spruce),Groupa,8
Lawyer Clark Blues,Sleepy John Estes,6
If Today Was Your Last Day (Album Version),Nickelback,2
You've Got A Friend,Kathy Troccoli,8
Final Straw (Album Version),R.E.M.,2
Enchanted Garden,Paul Taylor,5
Skin Ticket (Live version) (Album Version),Slipknot,1
Jesus Is Gonna Make Up My Dying Bed,Josh White,0
Flute,Les Ogres De Barback,8
Hot Wire [Live Version],Kix,2
Tracy,Goldfish,8
I Get My Paper,Cassidy featuring Swizz Beatz,5
All I Really Want,Premiums,2
Ain't Gone 'N' Give Up On Love,Stevie Ray Vaughan And Double Trouble,8
North American Ballads: No. 2 - Which Side Are You On?,David Jalbert,15
The New Girl,Javier Navarrete,15
Big Girl Blues,Danny Barnes,11
Turn It Around,Tony Matterhorn,4
Please Jesus_ Send Me Someone To Fuck,All Leather,1
Savin' Me,Nickelback,12
Trio in G minor for piano_ violin_ and 'cello Op. 17: Andante,Double Image,9
Byal ravnec,Lot Lorien,5
Harmony Of The Forest,Kitaro,16
I'm On Your Tail,Paul Carrack,5
