title,artist,cluster_id
Hoy Es Hoy,Memphis La Blusera,19
Juste Une Petite Fille,Maurane,8
Don't Lose Control,Bill Laswell,14
Broad Daylight - The BBC Sessions [Top Gear 17/3/69],Free,11
Let the People Dance,Michael Bloomfield,19
My Bulldog Blues,Sonny Terry & Brownie McGhee,0
Angel,Aerosmith,2
El Te Daba Mala Vida,Los Chichos,10
Little Woman,Jazz Gillum,6
Look Around featuring dead prez and Cheryl Pepsi Riley,Beatnuts featuring dead prez and Cheryl Pepsi Riley,7
Nothing To Lose,Boondox,18
Love Can Break Your Heart (LP Version),Michael McDonald,5
Palabras De Amor(En Vivo),La Portuaria,12
Mi Son Maracaibo,Rene Touzet,19
One Of Our Submarines,Thomas Dolby,10
WA-KA-BAM!! (INTRO),Justin,10
As You Take A  Walk Through My Mind,Slim Whitman,3
Changed,The Grip Weeds,2
The Son Of Hickory Holler's Tramp,Kenny Rogers,3
Bad When U Broke,Dave Hollister,4
Amores Cobardes,Andy & Lucas,19
Brown Girl,John D. Loudermilk,8
La Copa Grande,Pablo Montero,7
Perca peso,Móveis Coloniais de Acaju,12
Ojitos Dormilones,Jay Pérez,19
Mornin' Glory,Glen Campbell And Bobbie Gentry,3
Where Do I Fit,Tonic,12
We Will Glorify (Key-B-Db-Premiere Performance Plus),Twila Paris,3
Waste A Little Time On Me,The Michael Stanley Band,5
Time Is On My Side,The Rolling Stones,12
Stormtrooper (Live),Pepper,5
Bad Days,Timo Maas,10
Man Of No Reputation,Bob Carlisle,8
All On Our Own,One Block Radius,5
Air_ Siote No. 3 (J.S. Bach),Mariano Yanani,9
Mountain By The Sea (Tribe Unknown),Various Indian Tribes,4
La Revolución,Memphis La Blusera,2
Nossa Dança,Nana Caymmi,8
Moon Boom,Anat Ben David,8
All Day,Butthole Surfers,1
Géraldine,Dine et Déon,4
With A Little Help From My Friends,Santana,10
Buy You A Drink,DJ Nasty,19
For Tomorrow (live),Shaman,2
Burma Train Change,Martin Denny,16
A La Naturaleza,Ray Sandoval,9
Dimitroula,Amalia Avgoustaki,5
Clap Ur Handz,K-OS,18
I'm Not Worth the Tears,Dolly Parton,6
Face To Face,Damita Jo,6
Rompan Todo,2 Minutos,2
Are We Here ?,Orbital,13
Say Hello,April Wine,11
Fin De Semana,Estrellas Cubanas,11
Stay Close To Me,Margaret Becker,9
Bagdad by night,Ministère des Affaires Populaires,3
So Beautiful,Jarvis Church,7
Santa Monica (Version Originale 1980),Alain Turban,12
Chime (edit),Orbital,5
Cutdown,Bongzilla,19
Only You (Chimi-Changa Club Mix),Sulk,14
Smoke,Trafik,14
Heather,Floor,2
Let It Be Me,Ben E. King,10
Party For Pink,Michelle & Vickie,14
Oblivious Darkness,Astarte,1
I WANNA HEAR IT FROM YOU,Eddy Raven,12
Slaughter The Gods,The Accursed,1
Lady Marmalade,Mongo Santamaria,11
Silent Night,Sergio Franchi,8
Ma' Be Easy [Explicit Version],Fabolous,4
They Held Hands,Dave Rave_ Mark McCarron,3
Goodbye (Solo Version),Billy Bragg,8
You Tell Me,Johnny Cash,6
1. Molto allegro con fuoco,Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt,9
Rock N Roll,Remi Nicole,17
My Way,Little Milton,11
Tiempos Dificiles,Juan Carlos Baglietto,8
Go Back,Crabby Appleton,12
E Samba (Accapella),Junior Jack,0
As The Hog Pisseth,All Leather,12
Breiz Ma bro,André Blot,19
That Rock Won't Roll,Restless Heart,19
Wake The Sleeper,Uriah Heep,1
Safe Passage,Michael Gettel,9
Zero Db (drum solo by Frank Katz),Brand X,1
Shuo Ni Ai Wo,Will Pan,8
Not Right (Remastered LP Version),The Stooges,1
Prison Bound Blues,David Evans,3
Lagian ne maujan,Faiz Ali Faiz,13
Fantasie (Extended Version),Paso Doble,5
Joking,Speaker,2
What Child Is This?,Gold City,3
Water Blazz (Chill House mix),Christos Kedras,12
Love Is Taking Hold,Al Denson,2
We Are Not Impartial,The Chap,8
Paralyzed,The Cardigans,8
Weekend,Dictators,12
Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05],Fat Joe,4
Don't Go Away,Oasis,12
Little Louie Bonus,The Bucketheads,14
Love Ain't No Stranger (2003 Digital Remaster),Whitesnake,10
The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version),Twista,7
Atlantic Shore,Máire Brennan,12
My Mind Got Bad,Yank Rachell,6
My Melody Of Love,Ray Conniff,11
Jacques Your Body (Make Me Sweat)/ Sounds Of Wickedness (PF Project Def Scratch Mix),Les Rythmes Digitales/ Tzant Feat. ODC MC,5
Felicidades,Arco Iris,7
Writing Paper Blues,Blind Willie McTell,6
Over The Edge,Akon,5
Olhos Ciganos,Luiz Bonfa,8
All For Nothing,Since The Flood,1
FEZ-Being Born,U2,2
So Small (Lullaby Rendition of Carrie Underwood),Hushabye Baby,9
Raining On Our Love,Shania Twain,8
I've Got a Home,Five Blind Boys of Alabama,7
Les Grande Bois,Jo-El Sonnier,1
The Saga Of Rita Joe,Danilo Perez / Claus Ogerman,3
A Baby's Born,James Ingram,10
25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Fugue,Solomon,9
Ola ou yé,Patrick Saint-Eloi,5
Like A Prayer (Tribute To Madonna),Hot Wire,2
Do It To Me,Sasha,18
Look Up At The Stars And You're Gone,Evergreen Terrace,10
Cerilene,Sister Hazel,19
How Does It Feel,Avril Lavigne,10
Faces,RUN-DMC,5
How I Miss You Tonight,Adolph Hofner,6
Shadows of the thought,Suicide,2
Puedes ser feliz,SOL,8
Somebody Sing,Wayne Watson,10
Night Life,Charlie McCoy,8
My Lady,Lee Michaels,8
Aurora (Rory's Cassette Jam Remix),Alex Gopher,14
Big Time Charlie,Cockney Rejects,1
Sometime Ago,Philip Bailey,19
Hustlin',D.O.W.N.,18
Wild Side,Mötley Crüe,1
Who's Your Daddy?,Ed Byrne,4
It's A Long Way Around,Burning Spear,7
The Force,Onyx,19
Don't Call Me Andy,Andrew W.K.,2
Still I Will,Lisa Lynne,18
Don't Worry Baby (1999 Digital Remaster),Bryan Ferry,10
Isolate,ZO2,1
Bark At The Moon (Album Version),Wednesday 13's Frankenstein Drag Queens From Planet 13,1
Taps,The Sun Harbor's Chorus-Documentary Recordings,0
Might As Well Laugh,The Aftermath,1
One I Love,Coldplay,2
California_ Gracefully,Every Time I Die,1
Narcotic,Methods Of Mayhem / Scott Kirkland,7
Revelations:  Visions In A Dream,Tom Cochrane,3
Make Me Bad,Korn,12
'Ti Monde (LP Version),BeauSoleil,2
Seven Days Of Heaven,Knack,2
Vendiste Los Gueyes -Maldita Miseria-,Mercedes Castro,7
Money In Da Bank [Screwed],Tum Tum,7
Woe is Woman,The Skabs,1
Beaux parleurs,Clarisse Lavanant,3
Choro II,Charlie Byrd / Laurindo Almeida,11
An Mouvman,Kassav',12
Hold On (LP Version),Michelle Tumes,10
Mama Don't Know Love,Fred Locks,7
Storm In My Heart,Dolores Keane,3
Social Note,Lauren Wagner & Fred Weldy,15
I'm callin,Mr. Sancho,14
Kettle Black,BLEED THE SKY,1
I'm On To You,Hurricane,2
Cliff Burton Surprise,Tony Danza Tap Dance Extravaganza_ The,1
Turn It Into Something Special (Svengali's remix für Elisa),Sasha,19
Al'amadalah Assa'bah (2004 Digital Remaster),Ragheb Alama,19
Ouça,Maysa,3
Praying For Time,George Michael,2
Ilta Oulunjoella,Tulipunaruusut,18
Telephone Song,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,19
It Only Takes Two To Tango,The Stranglers,2
This Is How A Heart Breaks,Joe McBride,7
Monkey & Turtle,David Hudson,14
Bad Dreams,Lyrics Born,4
Bare As You Dare,Lady Saw,4
Dancer (2007 Digital Remaster),Babe Ruth,10
Night Time,Hot Club Of Detroit,8
Heaven's Hero (Featuring Champion Of Love),Greater Vision,10
Sag Ihnen Bescheid,Headliners,4
Black Lung (Album Version),Rancid,1
Crash And Burn [Home Demo],Funeral For A Friend,8
Don't You Know How Much I Love You,Ronnie Milsap,3
Heaven Only Knows,K-OS,4
Ley Lines,Embrace the End,1
Trane's Strain,Jack Sheldon,18
Destined To Win,DeGarmo & Key,19
Begin The Beguine,Los Tres Diamantes,6
Sirène,Marc Perrone,0
Happiness Stan - Original,Small Facers,13
Au Bout De La Marelle,Patrick Bruel,10
I've Been Thinking featuring Cat Power (Album Version),Handsome Boy Modeling School,18
Ma Douleur...,Julie Zenatti,3
I'm Wrong,Dave Hollister,7
The Mighty SB,Michael Landau,10
Rain from the Skies Mix 2,Delroy Wilson,4
Termina La Feria,Gloria Lasso,6
Even A Child - Proverbs 20:11,Steve Green,7
I Saw An Angel,Pentangle,11
Porque Yo Te Amo,Leonardo Favio,5
The Journey North,Michael Gettel,3
Tell It Like It T-I-IS (Album Version),The B-52's,19
Tranceplant,Organ Donors,1
Coming Undone,Tantric,5
Just Keep It Up,Dee Clark,8
Here we are,The Refreshments,2
Deckard,Deckard,1
Don't Mess With Me (2006 Digital Remaster),Whitesnake,12
Like A Deck Of Cards,Bedwetters,1
(Sittin') Alone At A Table For Two,Hank Locklin,6
That's How Strong My Love Is,Doyle Bramhall,19
Apples in the Trees (Live),Mirah,4
Summer Love Triangle,David Tao,12
The Carpal Tunnel Of Love,Fall Out Boy,1
Château de sable,Rokia Traoré,8
Locomotive (Complicity),Guns N' Roses,1
Alone Together,Charlie Haden & Chris Anderson,15
With Strength I Burn,Emperor,1
Echo,Joe Satriani,3
El Ausente/ El Preso/ El Caminante/ Tania,Fruko Y Sus Tesos,7
I'm Down,Goldfinger,19
Making Up For Lost Time (Footprints In The Sand Album Version),Cristy Lane,3
Soopman Luva 6 1/2,Redman / Hurricane G / Melanie Rutherford,10
Tom Dooley,Kingston Trio,11
Un Ojo Dimos,Barrio Obrero,12
30 Days In The Hole (Live),Humble Pie,12
Fax Me,Supertalented,8
Sensory Deprivation Adventure,From Autumn To Ashes,1
A Brief History of Shitty Comedy,Patton Oswalt,0
Dying Batteries,Casiotone For The Painfully Alone,0
Lord We Give You All The Praise,The Jackson Southernaires,8
Livre D'orgue (1951) : VII Soixante-Quatre Durées (Remasterisé En 2008),Olivier Messiaen,13
Party In The Sky,Inspiral Carpets,2
Qué Desilusión,Mägo de Oz,2
Tomorrow Never Knows,Dwight Twilley,10
Angel Of Light (Never Say Die Album Version),Petra,5
Danote,Darko,14
Tüflische Plan,Stern,18
The Hard Part's Letting Go,Jeff Talmadge,2
Regresa A Mi (Unbreak My Heart),Yuridia,7
So Fresh,Tum Tum,0
Banho De Amor,Moraes Moreira,7
Come ALong,Johnny Osbourne,18
Dream Lover,Plasmatics,1
Ostravaczech,Krystof,8
Up North Trip,Mobb Deep,4
Violence in Fluid Triceratops,Arsonists Get All The Girls,1
4/20/02,Pearl Jam,10
For You,Mr. Lif,5
Don't Let Your Heart Be Hardened (This Means War Album Version),Petra,3
The Same Love That Made Me Laugh  [LP Version],Irma Thomas,8
Pretty Woman (LP Version),The Paul Butterfield Blues Band,3
Chorando Baixinho,Yamandu + Dominguinhos,8
How Can You Resist It,Teena Marie,8
Into My Eyes,Cherrelle,5
He Will Break Your Heart,Jerry Butler,6
El Capitan (1998 Digital Remaster),Felix Slatkin/Concert Arts Symphonic Band,3
Intermezzo,The American Boychoir,15
Healed (LP Version),Shirley Caesar,7
Almost Us,Jim Chappell,15
Loca (a/k/a Crazy) (Version Banda),Marisela,4
I Remember (amended album version),Lil Boosie,4
Been There All The Time,Dinosaur Jr.,12
Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus,Lionel Rogg,9
Disconnected,Cowboy Mouth,19
When,Wilshire,19
Jesus Laughing (Some Things Never Change Version),Mark Lowry,19
Lover Come Back To Me,Candlebox,19
Baby_ Baby_ Baby,Bob Margolin,3
If You Smile At The Sun,Kitty Kallen,0
Beat Conductor,Autonomous Bass Heads,14
It Killed Mom,The Oh Sees,2
Tonight Will Last Forever (Album Version),Mest,10
This Time,David Saylor,19
One Day At A Time,Cumberland Quartet,3
Love Don't Love Nobody,Roy Brown,0
Deja El Ultimo Baile Para Mi (Lascia L'Ultimo Ballo Per Me),Los Iracundos,3
US Air Force,The Sun Harbor's Chorus-Documentary Recordings,2
Say Your Prayers,Gang Starr,4
The Kiss: Chris & The Model Airplane,Philip Glass,9
Le chacha des gorilles,Bézu,7
Eso No Tiene Remedio,Orquesta Aragon,4
Rhumboso,Nestor Torres,16
I Dream Of Chi Chi,Brian Tyler,8
One More Go Round,James Taylor,18
The Jezebel Spirit,Brian Eno And David Byrne,12
Isn't Radio,Roommate,8
Canto Triste,Edu Lobo,8
Surf Bat (Album Version),45 Grave,2
Dum Dum (Marble Breaks And Iron Bends),The Dee Jays,11
Variations Sur Un Theme De Haydn Op51,Herbert Von Karajan,13
Song Of David (LP Version),Maire Brennan,8
Um_ Um_ Um_ Um_ Um_ Um (Curious Mind),Major Lance,7
Just One Girl,Gordon MacRae,6
De Onda,Bersuit Vergarabat,7
Pray On,Babbie Mason,8
Turn It Out,Larry Graham & Graham Central Station,5
Strange Fruit,James Carter,10
Down On Him,Pursuit Of Happiness,1
Rodriguez Pena,Jo Privat,0
Xiao Shuo Xiang,Leo Ku,12
Missing You For A Mile,Beres Hammond,18
Crash Course,UK Subs,1
I'm Free,Jah Cure,7
Serenade,Slim Whitman,8
Enough,Storyville,12
Hey Joe,Carl Smith,6
Guided By History,Mithotyn,1
La Palabra Fin,Johnny Pacheco/Rolando La Serie,3
Melodia Simple,La Mancha De Rolando,3
September Song,Tony Martin,0
The Luck You Got,The High Strung,2
Flight Of Earls,Barley Bree,3
Search For Jenny,Francis Lai,9
New Pony,Bob Dylan,19
Pour Jane (Live Acoustique),Cali,8
I'm Going Through,Edwin Hawkins,19
Shit 3 Outro,F.l.y.,17
Raining On The Cold_ Cold Ground,Lonnie Johnson,8
Nice Ride,Orbit,3
Wrapped Around Your Finger,The Police,8
The Way We Were,The London Pops Orchestra,6
Sugar Coated Lover,Geiom Ft. Marita,14
Gwendolina,Line Renaud,8
L'a fête komine,Edith Lefel,5
El Manisero,Orlando Pops Orchestra,8
Degrees of Freedom,Rhian Sheehan,18
Si Mi Chiamano Mimila Boheme Act1 Remast,Herbert Von Karajan,16
Devon,Gabriel Yared,16
White Feather,Wolfmother,10
Gumby Killed the Dinosaur (House Mix),Pumpkin Buzzard,2
This Kind Of Love (Full Band),Sister Hazel,3
Part 1 (19 Flowerpots_ 2 Hammered Dulcimers_ Bavarian Zither_ Shakuhachi),Stephan Micus,9
Ling Shi Shi Ji Fen,Edmond Leung,3
Dreamer (Jamie J Sanchez Club Mix),Janice Robinson,14
Start The Fire,Margaret Becker,19
Salzanitos,Juan Carlos Baglietto,3
Olha Pro Ceu,Quinteto Violado,12
One Eyed Jack,Joe McBride,3
Get Money,Mykill Miers,4
You Said You Loved Me,Orchids,6
Katie's Song,Darryl Worley,8
Warum rappst du?,Kool Savas,4
Desde mi cielo,Mago de Oz,10
Ask Fi War,Bounty Killer,4
Don't Lie,Dead To Me,1
Gone,Sugarbomb,12
EU A4,Stress Assassin,10
Seed,Paloalto,10
Te estoy saboreando,Abracadabra,4
Plan 9 From Outer Space (Album Version),Wednesday 13's Frankenstein Drag Queens From Planet 13,1
Zodiac,Laurie Berkner,17
Mr. De's Theme,Mr. De',17
My Baby Likes To Shuffle,Sonny Terry,6
Dave D. Blues (how To Make It Sting Like A Career) (Album Version),Mayday,2
You Know What They Do To Guys Like Us In Prison (Album Version),My Chemical Romance,2
Chere Duloone,Al Rapone,2
Un jour aux courses: Who's That Man,The Marx Brothers,6
Why Do We Do?,Eric Champion,19
On The Fast Track,Gerald Veasley,8
Memphis Til' Monday,Bob Cheevers,19
The Darker Side,Lizzy Borden,10
Don't Break My Heart,Suzi Quatro,11
Glory Bound (LP Version),Martin Sexton,19
See You Later Alligator,Zachary Richard,19
Zeit für Streit,ÄI-TIEM,5
Platoon - Theme,Georges Delerue,9
Chamamé crudo,Chango Spasiuk,8
Simple Plan,Dominic,2
Feeling Blue,Eric Burdon,18
The Paper Remix,Tunsi,7
Love Makin' Mama (Take 2),Blind Willie McTell,0
Atom x,Dub Wiser,12
Johnny_ I Hardly Knew Ya,Dropkick Murphys,2
Ai Ni Bian Cheng Hen Ni,Kary Ng,8
Paper Tigers (acoustic version),Tom Cochrane,18
Sake In The Jar,Derek Bell,8
Broken Record,Donna The Buffalo,12
Each Time (I Love You More),Jackie Wilson,7
Child Of My Kingdom,Arthur Brown,3
Let's Stop Talkin' About It,Janie Fricke,3
I Wish I Had A Girl,Henry Lee Summer,19
Blue Satin (Album Version),Eddie Cano,9
Locked Away,The Gathering,3
The Homecoming Song (Album Version),Owsley,5
Le Sacre du Printemps (The Rite of Spring)/Part One: The Adoration of the Earth - Introduction,Igor Stravinsky;Columbia Symphony Orchestra,15
Bye-Bye - Medley,Günter Noris,12
B Somebody,Nacho Chapado feat. Stephen Massa,14
She Can't Burn Me Now,The Del McCoury Band,12
Fefita,Orquesta Aragon,16
Celebration [Felguk Love Remix],Madonna,14
Xoanina,Susana Seivane,1
Fade Away,Cama,18
Granada,Ramón Vargas,6
It Never Happened To Me,Peggy Lee,6
Dans un grand mur,Bonita & Jerry Cormier,19
And The Beat Goes Om,Slackbaba,10
Halleluja,Ebba Forsberg,8
Fever Dream,Steve Vai,2
Yan Chin,Cookies,3
Drop Low,DJ X-Change featuring Joey A,17
Ek Pegh,Kuldeep Paras,5
Drive,Pacha Massive,18
Things Could Turn Around,fIREHOSE,19
Herval na percaria,Amanajé,19
Tus Viejas Cartas,Nicho Hinojosa,8
Dark As A Dungeon (LP Version),The Tarriers,15
Why Jack Called,Christophe Beck,15
My Heart Goes Up,Keira Green,12
Thanks A Lot,Martina McBride,18
Un nuovo giorno,Cali,12
Festival Resurrection (Outro),Festival,14
Alligator Come Across (Live),Jets,5
Consume (LP Version),Sick Of It All,5
Hear Me Talkin' To You,Ma Rainey & Her Tub Jug Washboard Band,0
