title,artist,cluster_id
U Killed It,Lily Allen,19
Rain And Snow,Pentangle,11
Battle Of The Rosebud / Cries,Brian Keane,15
Give Me 40 Acres (To Turn This Rig Around),The Willis Brothers,19
Have Yourself A Merry Little Christmas,Hem,8
Ernesto Nazareth,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,9
Inolvidable,Bebo & Cigala,8
I Wish My Mother Was Here,Byther Smith,12
Witch Weed (Live),Bongzilla,1
The Cube (Live),S.U.P,1
Voices On The Corner,Jason Miles,14
Gerra De De,DJ Dips,7
Not Buried Deep Enough,The Gone Jackals,1
Get Back Down,Boogie Pimps,17
Kako mi je pitas sad,Ana Bekuta,12
Beyond the Light,Aberdeen,1
Dearly Beloved,Norrie Paramor,16
Bulgarian Dream,Kiril Valeri,8
Born and Raised In Compton,DJ Quik,4
Relax,2-4 Grooves feat. Reki D.,14
The Look Of Love,Gary Hobbs,11
Orgofart,Descendents,0
Johnny Loves Me (LP Version),Shelley Fabares,3
Robbers Kill Cop,BT,9
Naked Albino,Bare Jr.,19
Bitch Is Back,L.A. Guns,2
Inside Job,Pearl Jam,10
We're Gonna Go Fishin',Hank Locklin,3
Sweet By And By,The Jordanaires,6
Amalgama,Word,4
Take A Look  (LP Version),Natalie Cole,8
The Czar: Usurper/Escape/Martyr/Spiral (Album Version),Mastodon,10
One Less Bell To Answer,Brazilian Tropical Orchestra,10
Waiting,Porcupine Tree,10
Fire (Oscar G Space Vocal Mix),Dolce; Oscar G.,14
Juoksuhauta-twist (Elämä juoksuhaudoissa),The Avengers,2
Festa,Gil Semedo,19
Hips Don't Lie (featuring Wyclef Jean),Shakira Featuring Wyclef Jean,5
Hanging On (Medium Key Performance Track Without Background Vocals),Britt Nicole,19
Sense And Trick,Xmilk,1
Hell,Foo Fighters,2
A'chek Ouyounik (2009 Digital Remaster),Ragheb Alama,5
I Got Over It (Album Version),Robben Ford,2
Te Hacen Falta Vitaminas,Soda Stereo,5
Grim Prospects (Version 2 Remix),Schizoid,7
Hate,Organized Konfusion,17
WKYA (drop),Redman,4
Now's The Time To Fall In Love,Eddie Cantor,0
Ma Louise,Maurice Chevalier,15
Choro,Vince Guaraldi / Bola Sete,18
Teräslintu,Solistiyhtye Suomi,11
I Want You (Forever),Carl Cox Vs Yousef,14
President Johnson,Citizen Kaned,14
A Distant Voice,Sonny Simmons,8
Le tortillard,Bézu,19
Spontanous Combustion,Ellen McIlwaine,7
Grim Prospects (Gross Prospects - Bad Trip Remix),Schizoid,19
Mangos,Kai Winding,7
Lead Me Lord,The Brooklyn Tabernacle Choir,10
Openbare Weg,Mira,8
Iskorosten' (instr.),Butterfly Temple,3
Big Stax/High Volts (Album Version),Grant Geissman,19
Spaceman,The Killers,12
Pulecenella 'e mò,Gloriana,8
In A Subtle Way,Jacob Young,8
Spin,Scarlet's Remains,2
Cocain Ducks,Ec8or,10
Burning In The Aftermath,The Suicide Machines,1
Angie (1993 Digital Remaster),The Rolling Stones,5
OUTE ENA EFHARISTO,Despina Vandi,8
Human Being,The New York Dolls,1
Crossfire,Stevie Ray Vaughan,12
Nashville Parthenon,Casiotone For The Painfully Alone,17
Midnight Swim,Javier Navarrete,9
Certain Things We Do,Lost Boyz,7
Human Cannonball,Loudon Wainwright III,3
Sabor Guajiro,Roberto Torres,7
"Barking Dogs (From \"Piouhgd\")",Butthole Surfers,1
The More I See You,Eliane Elias,3
I Can't Be Satisfied,John Hammond,19
Glory Be,R.L. Burnside,18
Dancing Shoes,Arctic Monkeys,12
Dede De Montmartre,Albert Préjean,6
Amie,Lonestar,19
Don't Let Go,Kofi,7
Cover For Me,Freddie McGregor,7
Bad Boy Willie,Gene Simmons,10
Freak Out,Erick Sermon,7
Paid Vacation,Circle Jerks,1
Photographs,James Newton Howard,15
No Me Llores Más,Sierra Maestra,11
Morgane regarde le ciel,SANSHIRO,8
Just A Pair Of Blue Eyes,Tex Williams,0
Tonight It's Just Me,Amber Nicholson,19
I Am Going (Album Version),Randy Travis,19
Y'all Can't Never Hurt Us (Clean Version),Philly's Most Wanted,4
Ai De Ka Luo Li,Michelle & Vickie,4
Do Ya Thing (Remix) (Explicit Album Version),Cam'Ron,7
Kids Now,George Lopez,11
Galopar,Hélio Ziskind,8
Bishop Hopping,Phantomsmasher,16
The Jumping Master,Mikey Dread,4
Falling Leaves,Grandpa Jones,6
Morpha Too [Alternate Mix],Big Star,8
Lust (1995 Digital Remaster),Bas-Sheva,8
Night of the Hunter (Static Revenger Remix),30 Seconds To Mars,19
Canción del Arco Iris,Arco Iris,7
Belina,Paulo Flores,8
Amigo mío,Memphis La Blusera,19
Joe Sent Me,Vanessa Daou,18
Guard Your Grill (LP Version),Naughty By Nature,7
What's Love Got to Do With It,The Chap,17
Each Time I Think Of You,CoCo Lee,8
No Stopping Us [Eagles Ballroom Live Version],Jason Mraz,12
Take This Trail Trip Beside Me (The Best Of Janet Paschal),Janet Paschal,10
(Et puis) Elle allait,La Bergère,11
Que Vas A Hacer Conmigo,Los Auténticos Decadentes,12
She cracked,Modern Lovers,2
Anyday,Amil,4
Washboard Swing,Washboard Sam,6
The Remembrance Ballad (Album Version),Atreyu,1
Get Me To The Church On Time,Shelly Manne,9
Apogee (ft. TechTonic),Paul Taylor,14
Santeleco,Luiz Bonfa,7
Yo Te Camelo,Los Rumberos Catalanes,8
Gin House Blues,Bessie Smith,16
Intro,Lou Reed,9
Duo Liu Yi Hui,Daniel Chan,3
The Healer,Death SS,2
En silence,Alain-François,3
Borgia Liquor,Jerry Lewis,0
No. 284,Kali,14
Play,Jennifer Lopez,5
Shooby (Live Version),Nicole C. Mullen,19
A Means To An End [Live at Birmingham University] [2007 Re-mastered],Joy Division,2
By My Spirit  (),Eden's Bridge,8
Superbird,Neil Sedaka,2
The Shaskeen / Gan Ainm,Cherish The Ladies,9
Congo,Edmundo Ros,3
Silence tells you all,Ino,18
I Don't Want To Hear Any More,Eagles,19
Let It Be Me(with Betty Everrett),Jerry Butler,6
Been Sick Lung,Eason Chan,7
Dear Friend,Shunza,10
Heartbreaker,Ray Charles,7
Don't Want To,Lil' Romeo,17
The Beginning (Giro E Giro Mix),Seal,19
Sparrow (Remastered Album Version),Noel Harrison,19
Sur L'autre rive,Annie Blanchard,8
Työnnä kännykkä hanuriin,Jope Ruonansuu,5
Como Caramelo De Limón,2 Minutos,12
Digitaria,Bill Laswell,10
Give Me That Touch (The Touch Up Mix),Deborahe Glasgow,14
The Burning Season (Live),Primordial,1
It's Gonna Be Okay (Original Mix),Robin Fox,5
Sensations,Bravehearts,4
Did You Get My Message?  (Live From Shubas),Jason Mraz,8
Let's Seize The Time,Jimmy Cliff,11
Poesía De Amor,Café Quijano,5
Nevermind_ It's An Interview,Nirvana,13
Seventeen,Sex Pistols,1
She (1997 Digital Remaster),The Misfits,2
If You Don't Somebody Else Will,Carl Smith,3
Frente A Tu Altar,Gran Coquivacoa,4
Give It To Me,Grayson Capps,12
Take Me Fishin',Tracy Byrd,8
L'Appart,Patrick Bruel,9
The Coming Of The King,Brian Free & Assurance,19
More Than I Can Take,Sugar Minott,4
My Last Date (With You),Skeeter Davis,8
Jump [Jacques Lu Cont Edit],Madonna,2
BLEEDS NO MORE (Live Version),Silverstein,1
Rewind,All Girl Summer Fun Band,10
Judgement,The Bug Featuring Ricky Ranking,8
Buzz's Jig,The Elders,2
Mercury & Solace,BT,10
Skate alone,X-tv,3
The Hardway,DJ Isaac,5
Killer Barracuda,Kris Kristofferson,8
The Date ( LP Version ),Scott Weiland,10
Noche Eterna,Beto y sus Canarios,5
Dodo's Bounce,James Carter,16
Up Jumped The Devil,"Clarence \"Gatemouth\" Brown",2
Free Africa,Mighty Diamonds,5
Revolution Action,Atari Teenage Riot,1
Babylon 5,The London Theatre Orchestra,2
Serus,Workhorse,1
Green Grows the Laurel,The Irish Rovers,3
Micael,Juana Molina,10
Everything I Do,Knack,10
The Doug McComb Over,A Tundra,12
Dang Pyar Da ,Naseebo Lal,14
June 26th_ 1999 - Slight,Deep Puddle Dynamics,12
Take Your Fingers From My Hair  (LP Version),Zebra,2
Sex (French Version),Elli Kokkinou,14
All Mama Ever Wanted  (Album),Mark Lowry,0
No Safe Place,Pursuit Of Happiness,12
United Blood (Album Version),Agnostic Front,2
It's In The Book (Album Version),Shirley Caesar,7
Over The Rainbow,David Arkenstone,16
Kablammin' It,Long Beach Dub Allstars,4
Ballo,Mathey,7
Le rire du sergent,Bézu,19
Le poulet,Pierre Perret,0
Boss-Eyed Whelk,Johnny Pearson,7
See You On The Other Side,Ben Sidran,19
Daydreaming the Color of Blood,Soilent Green,1
Don't Mess With Cupid (1972 demo),New York Dolls,2
Killed By Love,Pursuit Of Happiness,1
Herb Philbrick - Counter Spy ( LP Version ),Bob Newhart,0
Mon coeur balance,Daouda,18
The Song From Moulin Rouge,Percy Faith And His Orchestra,9
Andante Cantabile (String Quartet No 1 In D Major,Academy/Marriner,15
We're New Yorkers Now!,Marc Shaiman,9
Help Youngblood Get To the Freaky Party,Teena Marie,5
Shadrach,Beastie Boys,7
Ive Got Confidence,Andrae Crouch,11
Passo De Anjo,Spok Frevo Orquestra,10
Shake It Up (Album Version),Boney James And Rick Braun,19
We Meet at Last,Liquid Stranger,14
Let's Fall In Love This Christmas,John Berry,3
D Solo,Ace Da Vinci,19
Walkin' In The Snow,Hank Penny & Sue Thompson,6
Praise His Name (Low Key-Studio Track w/o Background Vocals),Jeff And Sheri Easter,3
Soldiers Of Doomsday ,Winds Of Plague,1
Dark Inside,Al Duvall,6
Good Day,Britt Nicole,7
Midnight Hour,Tyrone Taylor,4
Didn't You Notice,JennyAnyKind,2
Co Co My My,Poncho Sanchez,7
The Man with the Dogs,Dead Kennedys,1
Folly Ranking,Johnny Osbourne,11
Pretty Vacant,Sex Pistols,1
"Got To Keep On (12\" Version)",Cookie Crew,5
Death Adventure,Pumpkin Buzzard,7
Keep It Like It Is,Louisa Mark,18
Lachen und weinen,2raumwohnung,18
Ruta Del Coya,León Gieco,8
The Never-Ending Why,Placebo,5
Surfriendo El Castigo,Michael Salgado,19
Lost Tribe,Moving Ninja,14
Come With Me,Tania Maria,5
Woman Blue,Alice Stuart,8
Infantil (Dedicated to John McLaughlin),Gonzalo Rubalcaba,14
It Feels So Good (Album Version),Twista,4
Please Hammer Don't Hurt 'Em,Evergreen Terrace,7
1st World Hypocrisy,Brainchoke,1
Still Waters,Chris Jagger,3
Superfly (Single Mix Version),Curtis Mayfield,18
Don't Say Goodbye (Album Version),REX ALLEN JR.,3
Tibetan Turquoise (World),R. Carlos Nakai,9
Best Friends,Kieran,5
My Little Girl,The Jeff Healey Band,5
A Man Holdin' On (To A Woman Lettin' Go),Ty Herndon,3
Better Love Next Time Part 2,Jimmy Witherspoon,6
Mean Machine (Remastered LP Version),Sugar Ray,1
Tha Mino Pia Sto Parelthon (2005 Digital Remaster),Dakis,19
Get it Right,A-FS,0
The Captain,The Knife,14
The Golden Sea,Danny Davis & The Boys,3
Ship in a Painting,Gabriel Yared,10
Cumayon,Jimmy McGriff,19
"Because You Loved Me (Theme from \"Up Close and Personal\")",Céline Dion,7
Who Do You Love,The Kings,9
White Christmas,The Statler Brothers,3
Battle Hymn Of The Republic,Mannheim Steamroller,3
Canyon,Vex'd,14
Real World,Snowgoons,4
Supertouch/shitfit (Bad Brains),Hatebreed,1
Teri Nau Ke Paune Teen,Daler Mehndi,12
Liu Zi Zhen Yan,Sammi Cheng,3
Terminus,Photek,7
The Windsor Tap Recap,Cotton Candy,11
Rock Star,Agnostic Front,1
Beginner's Luck,Frank Chacksfield,9
Poultry in the Parlour / Rolling the Ryegrass,Séamus Egan,2
De Mi Enamorate,Dyango,3
All My Life (LP Version),Venice,12
The Devils Crown,KRS-One,12
Life In Line,The Last Days Of Jesus,2
Rock Me (Live In Boston_ 1970) (1st Show),The Doors,10
Om,Jane Winther,15
Down On Me,Janis Joplin,11
Rainbow Eyes,Rainbow,9
Still feel pain,Wilks,4
Maria Morena,Jyve V,19
Should've Said No,Taylor Swift,5
Phorever People,Shamen,7
Do You Know? (The Ping Pong Song),Enrique Iglesias,19
Helena 2 (Album Version),Misfits,7
Boy! What Love Has to Me!,Nancy Walker,8
Hart(z) IV,Eko Fresh,12
Boo Hoo,KT Tunstall,11
(Coming With) Loving on My Mind,Tony Mathews,6
Son of Jack the Ripper,Screaming Lord Sutch,5
Rock Me Baby - Live,Hound Dog Taylor and The Houserockers,11
Day Old Blues,Kings Of Leon,8
Para Que Recordar,La Billo_ Los Melódicos,8
Head Over Heels,Sylvia Tosun,19
In A Village Square,JennyAnyKind,2
Ladder Of Success,Skeeter Davis,11
Never Again,Kelly Clarkson,5
Everybody Wants To Go To Heaven,Freddie Roulette,11
Jam 4 U,Redman,7
The Last Thing On My Mind (Previously Unissued),Noel Harrison,18
Real Playaz,3 Way Funk,4
At The Atlantis,Bad Brains,1
All Your Love,John Mayall & The Bluesbreakers,2
10 $ Bill,Les Hurlements D'leo,7
911-544,The Revolutionary Ensemble,13
July,Al DiMeola,3
Candilejas,Los Iracundos,8
Warm Embrace (LP Version),Twista & The Speedknot Mobstaz,4
ABC (The Alphabet Song),Dora The Explorer,0
