title,artist,cluster_id
Que Cosas_ Que Cosas,Gloria Lasso,6
This This (LP Version),Nicole C. Mullen,7
I Worship You,True Believers,8
Fool For Your Loving,Whitesnake,2
Full Of Voices,Maximilian Hecker,2
Si No Te Hubieras Ido,Charlie Cruz,7
La boîte à hein biloute,Blingtones,17
Sacrifice for the Slaughtergod,Skeletonwitch,1
Wanikaa (Featuring Abramz_ Krazy_ Lyrical G_ Saint Ca and Sylvester),Indigenous,7
Cold Blood (LP Version),Kix,1
Pass Through My Will,John Michael Talbot,8
Don't Go Knockin' On My Door,Britney Spears,14
Lunes Por La Madrugada,Los Abuelos De La Nada,3
Jimi Baby,Slightly Stoopid,7
More Where That Came From - Original,Leroy Hutson,19
So Many Books ... (The Word Album Version),Michael Card,2
Kong,Justin,10
Qui Donc A Changé ?,Marcel Mouloudji,8
What Would You Do,Walter Jackson,8
When You're Hot_ You're Hot,Jerry Reed,5
Intro,Bizzy Bone Presents,5
Drummer's Circle,Megadrums,14
Lotus Kiss,Alex Theory,10
Post-Toxic Finger Disorder,Tim Exile,1
Enero en la playa (Edit),Facto Delafe y las flores azules,18
Motindo Na Yo Te,Franco,6
Anillo de compromiso,Antonio Bribiesca,3
New York (Dave Goodman Demo Version) (Explicit),Sex Pistols,2
Welcome 2 Detroit,Trick Trick / Eminem,4
A Costa De Galicia,Carlos Nuñez,1
HISTORY,Michael Jackson,2
For Your Eyes Only,Pinchers,4
Epilog,Neviss,16
Hero In A Dream,Ensiferum,1
De Kommissar 1,Der Plan,0
First Blood,Jerry Goldsmith,9
Ji Xiang Yan Chu,Dylan Kuo,2
Ice Cream Man,Martin Sexton,7
Slimy Little Troll,Mack and Jamie,17
De Tree Little Pigs,Mario Rosenstock,0
Moon Going Down,Charley Patton,9
Mumbo Jumbo (jazz),Chris Standring,18
My First Day At School,Brian Dullaghan,3
Upon The Shores [Explicit],Trivium,1
Why Do All Girls Think They're Fat (Album),Reel Big Fish,12
Do You Ever Think Of Me,Gordon MacRae,0
A Brazilian in New York,Luiz Bonfa,18
Everything You Touch Is a Song,The Winans,8
Raising Children,The Race,2
Walk With Me,Angélla Christie,5
De Bombacha Y Alpargatas,Chango Spasiuk,1
No seamos tontos,Yahir,3
Get On Top (Album Version),Red Hot Chili Peppers,5
Crawling Up A Hill - version 2 - mono_ live,John Mayall & The Bluesbreakers,2
Doggin' Around,Rita Chiarelli,8
La sangre de tu tristeza (con Dani Martin_ directo Enjoy 07),Jaime Urrutia,1
Rockin' Every Night (Live),Gary Moore,2
Mais La Vie,Maurane / Lara Fabian,8
Dem a Talk,Kiprich,5
Everything's Gone,David Tao,8
Roger Milla (Stadium Mix),Pepe Kalle,2
Forever Consumed Oblivion,Goatwhore,1
Walk Away,Christina Aguilera,8
McDermott's / Boys of Blue Hill,Séamus Egan,1
Bo Diddley,The Animals_ Sonny Boy Williamson,19
It Must Be,David Martin,10
Ignis,Floor,1
Big Business,Dilated Peoples,4
Close Up,Charles Williams,9
Shadow,Warren Barfield,19
I'm Not Done,Fever Ray,10
The Truth,MN,14
When Those Two Towers Fell,New Roanoke Jug Band,11
Teenage Baby (Digitally Remastered),T-Bone Walker,5
La Sitiera,Orquesta Broadway,8
Sittin' On Top of the Wolrd,Bob Wills,6
Feelin You,DJ Spinn,17
Follow Your Dreams (The Plan Album Version),Raze,19
This Time I Know,Theodis Ealey,5
God Will Make A Way,Janet Paschal,8
Destroy Babylon,Bad Brains,1
O Hiroteros Ehthros Mou,Peggy Zina,19
Travel Song (Reprise),Dora The Explorer,18
Midnight In Memphis,J.J. Cale,11
He Jiu Bi Hun,Hacken Lee,3
Don't Leave,Everyday Sunday,2
Spark,Souls Of Mischief,4
Danny Boy,Hank Locklin,6
Pak shte te obicham,Lili Ivanova,5
Poikamies (2009),Murskahumppa,1
Jamboree,Naughty By Nature;Naughty By Nature featuring Zhane,7
Råskevärsrock,Bröderna Djup,19
Old Broom,Wailing Souls,4
Good Looking Girl Blues,Furry Lewis,6
Cajun Blood,Jo-El Sonnier,10
Out Of My Darkness,Legacy Five,7
Special,Wilshire,2
Ancient Airs and Dances (1996 Digital Remaster)_ Suite No. 2: III.  Campanae parisienses (anon.) - Aria (Marin Mersenne),Sir Neville Marriner,9
Prayer For The Dying (Album Version),Seal,10
Follow You Home (Album Version),Nickelback,12
The Silver Gate,Dark Fortress,1
If Music Be The Food Of Love,Gloria,9
Rakkautta Kööpenhaminassa - Förälskad i Köpenhamn -,Erkki Junkkarinen,6
When He Was On The Cross (I Was On His Mind),The Paynes,8
Wings,4Him,12
Lo Mismo Que Yo (Bonus Track),Bacilos,2
How It Feels,Juggler,4
Pedagogy for the Oppressed (Album Version),Scalplock,2
The Train Kept A Rollin,Tiny Bradshaw,6
Aviatic,André Verchuren,11
Love Is Gonna Bring Us Back Alive,Rickie Lee Jones,18
Dil Naheen Lagda,Naseebo Lal,7
The Way It Is,Tesla,2
Whirlpool [Live],Seal,2
Main Title,Jerry Goldsmith,15
Luv In the First,Latif,5
Keiner außer uns,Kool Savas,4
The Up,Utopia,11
Plaza de Mayo,Matteo Bonfanti e i maledetti,12
Can't Do Me No Good,Otis Spann,19
Pig Meat On The Line,Memphis Minnie,0
Back to '93,Caspa,18
Hard Pure,Pumpkin Buzzard,4
We Can Do It,Steel Pulse,0
Waiting For You (I Forgive You Before I Go),Mississippi John Hurt,6
Era um dia desses,Hélio Ziskind,8
The Sirius Deception (Album Version),Nicholas Hooper,9
Una Sopita De Tu Propio Chocolate,Angélica María,7
Spaz's House Destruction Party,Anti-Flag,1
Verdad Amarga,Los Solitarios,11
Mai [Live],Josh Groban,19
This Heart Of Mine,Josh White,6
Catharsis Of A Heretic,The Ocean,18
Say What!?!,Chris Standring,7
Blott En Dag,Mons Leidvin Takle,8
Your Love,Glen Washington,11
Pitch In OnA Party,DJ Quik,4
Love Dump (Clean Album Version),Static-X,1
Just In Case,Micachu,3
Elektro Kardiogramm (Live),Kraftwerk,14
Valérie,Oztara,11
On My Own,Black Eyed Peas / Les Nubians / Mos Def,14
Have It Your Way,Leigh Jones,8
Vem Pr'a Roda,Tania Maria,18
Apotoma,Giorgos Tsalikis,7
Acordeón,Massiel,1
El Amor (Version Nortena),Yahir,19
Tonight_ Te Amaré,MDO,12
What's True,Ziggy Marley And The Melody Makers,4
Foam Born (A) The Backtrack (Album Version),Between The Buried And Me,10
Ego is the drug/3am,The Frequency,13
Forgiveness,Goldfinger,12
La fête à la prison,Oldelaf et Monsieur D,4
Alpha Beta Parking Lot,Cake,7
Song For Val,The Embarrassment,1
Pluvialus,LORE,10
Geek USA (Album Version),Between The Buried And Me,1
Amo Dejarte Asi,Gustavo Cerati,18
Soul Of A Man,Erja Lyytinen,8
Wo Men De Fei Leng Cui,Steve Chou,8
Let's Go Home,Bert Kaempfert And His Orchestra,11
Somewhere,Bob Carlisle,12
Keinu Kanssani (2003 Digital Remaster),J. Karjalainen & Mustat Lasit,5
Ubi Caritas,Cantara,10
She's So Tough,Mink DeVille,18
Hush,Mongo Santamaria,18
Rakkauden veteraani,Kari Tapio,19
DEFCON 4,John Frizzell,8
Surf of Syn,GWAR,2
I Can't Quit You Baby (Live) [Never Released],The Fabulous Thunderbirds,7
Le Bal Du P'tit Jardin,Gus Viseur,3
Would You Like To Take A Walk?,Marion Harris,0
A Little Tear,Willie Bobo,14
Sous Les Ponts De Paris (Valse),Jo Privat,11
Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,9
Six,Faithless,14
Dance Hall Days,Wang Chung,12
Razor,Foo Fighters,8
A World Of My Own,Knack,19
Come Dance With Me,Mulberry Lane,12
Down On The Corner,La Portuaria,17
Assassination,Dead Prez,4
I Did it for You,David Cook,2
Alright Now,Paul Rodgers,5
Badd Indian,Apache Indian,4
Matador,Los Fabulosos Cadillacs,12
Close To You,Rick Astley,19
When Will They Shoot? (Explicit),Ice Cube,12
Hold On,Hot Chip,19
Ghosts,Chariots,1
Independentia,US Coast Guard Band,2
Highland,Bill Douglas,3
Bury You,Lollipop Lust Kill,10
Colombine,Georges Brassens,4
You're Killing My Love,Michael Bloomfield,12
It Is Us,Mudhoney,2
Lift (Joi Blarneyformasian),Azukx,10
Indianola,Steve Azar,3
Grottans Barn,Finntroll,1
Your Silence,The Suicide Machines,2
Resurrection Man,Heaven 17,14
El Termometro,Orquesta Broadway,18
Tired,Moonspell,10
Paperman_ Fly In The Sky - Original,Chris Farlowe,12
This Lullaby,Queens Of The Stone Age,3
Autumn In New York,Chico Hamilton,15
King Of Rock,RUN-DMC,5
Where Is My Mind (XFM Live Version),Placebo,19
It's Not Whatcha Got (Fondling Club Mix),Andréa,12
Since I Met You Baby,Kenny Neal,3
House Of Wolves (Album Version),My Chemical Romance,1
Wheeling Free,Bert Kaempfert And His Orchestra,19
Live At Brixton Academy 1999,Atari Teenage Riot,13
S.O.S.,Spliff,17
Nos plus belles années,Miossec,10
Bridget,Rachel Portman,9
I Don't Want To Talk About It,G-Unit,4
Snaps Drinking Woman (LP Version),Champion Jack Dupree,6
Ramblin' On My Mind,Memphis Sheiks,3
Only Me,Charlie Rich,8
Feels Good To Be Free,Karen Peck And New River,12
Why Don't You Do Right,Barbara Lusch,4
Beautiful Maria of My Soul,Virtuoso,10
No Love No Nothing,Marlene Dietrich,8
Contact,Dive,8
I Must See Jesus,Michael Bloomfield,3
Trade Winds,Judy Mowatt,8
Telê,Hélio Ziskind,18
Hate Zone,Brand X,10
Probka (Latvia),Intars Busulis,5
The Fundamental Alienation,Dimmu Borgir,1
Dirty tarraxa 2 (feat. Neuza),Nichols,14
Mentira,Beto Cuevas,3
Bully Bully (LP Version),Off Broadway,5
Looking At You (Cody High School),MC5,10
Teenage Superstars (Album),Vaselines,1
Matarlatanta,Ghorwane,7
The Ava Song,Francis Dunnery,10
Himalaya Dreams,Catia Werneck,8
S.O.S.la Fine (Reprise 2,Ennio Morricone,18
Holy Ground (Homecoming Hymns Version),Bill & Gloria Gaither,8
Comme Si C'était Doux,Julien Clerc,8
Talking Drum (Isea '95),Chris Brown,16
A Visit From Drum,Liars,5
Mar gaye te sada naal,Naseebo Lal_ Arif Lohar,13
Hermione,Starless & Bible Black,3
La Vuelta,Gustavo A. Santaolalla,3
We Do It Too,Modeselektor,10
C.O.G. To The ATL,DJ Taz,7
La clé parfumée,Gabriel Yared,16
More Than Words,Tom Barabas,9
Wepons Of Mass Deception (Album),Widespread Bloodshed,1
Boring,Lifer,12
In The Midnight Hour,The Dee Jays,1
Intro,Diamond D,0
Marashi Ya Pemba,Ndala Kasheba,19
Get It Started,2Fresh,14
Riot Squad (1991 Digital Remaster),Bad Brains,1
Im Slowly Turning Into You,The White Stripes,19
I Gotta Keep Dancing,Corona,19
Cold Icy Floor,New Roanoke Jug Band,2
Peyote,Evolution,5
Wrong End Of The Rainbow,Ronnie Milsap,3
What's in a number & Feed me lies remixes,Theodor Zox,14
Mrs Scott Skinner / Mackenzie Hay / The Devil's Elbow,James Scott Skinner,9
Bellini: Norma: Vanne_ e li cela entrambi,Vincenzo Bellini,16
Intro: The Dragon,Mix Mob,4
If Santa Claus Could Bring You Back To Me,Jimmy Wakely,6
You Are!,Christian Quast,17
Be With You,Beyoncé,18
Depressionista,Every Time I Die,1
Frisch Verliebt,Der Plan,19
25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Aria,Solomon,15
Traveller,Talvin Singh,18
If I Had Known,Tampa Red,6
Rapture (Toby Emerson Dub) (Toby Emerson Dub),Toby Emerson,19
Superstar Dog,Curtis,14
Don't Stop The Music,Michael Stanley Band,2
Within (Album Version),A Perfect Murder,1
Tu Peux Compter Sur Moi,Bénabar,5
La feria de San Cristobal (Live),Maurice Larcange,19
Missionary Man,Eurythmics,10
Madazulu,Deep Forest,10
Boxing Day,The Pineapple Thief,3
Musica Sacra Nova: Morgen I Frydenlund,John Tchicai,16
Mazurcas das Rías Baixas,Susana Seivane,10
Le Temps Des Cerises,Toots Thielemans,16
Bahama Lullaby,Blind Blake & The Royal Victoria Hotel Calypsos,7
Hack 1/Charlie X,Information Society,4
Disciplinarian,Margaret Smith,0
Stumblin' Man (Album),Tad,1
This Will Be Laughing Week,Ultimate Fakebook,11
Estas hecha para mi (Directo 09),Carlos Baute,5
Fly to zion,Wilks featuring doniki,4
La Piel de Tu Alma,Tito Rodriguez_ Louie Ramirez,18
Battery Acid,Six Brown Brothers,17
Mis Sueños feat Norma Castro,Mario Garcia,12
Blues Do Elevador,Zeca Baleiro,8
Pocket Full Of Stars,Diesel Boy,1
Was Machst Du Mit Dem Knie_ Lieber Hans?,Günter Noris,19
The Way I Am,Eminem,18
Gief Konjunkturpaket VI,Afrob feat. Sarah,4
Will Not Fade  (Hit Parade Album Version (new Song)),Audio Adrenaline,2
The Real Rock,Shinehead,7
Hippa To Da Hoppa [Explicit Version],Ol' Dirty Bastard,4
Perfidia,Eddie Jones,11
Lizzie And The Rain Man,Billie Jo Spears,3
Back Into Business,Milo,5
Chicken Strips (THE DEMOS version),Smut Peddlers,5
Beast In the Broch,The Lord Weird Slough Feg,3
Snippet 15,Bare Jr.,9
Captin Kut-Cha,Kai Winding,12
Street Car Blues,Sleepy John Estes,6
I'm Over You (Album Version),Rebecca Lynn Howard,19
All I Ask For (Album Version),Ill Nino,2
Manuel's Mambo,Cal Tjader,16
Cool Water,Roger Williams,8
Ya Lil' Crumbsnatchers (LP Version),Del Tha Funkee Homosapien,4
Fonsi,Zaïko Langa Langa,19
This House Is Haunted,Alice Cooper,8
-start ID-,The Mad Capsule Markets,17
Exactamente Medianoche,Memphis La Blusera,5
Killing Machine,Aiden,1
Dementia,Schizoid,1
Too Cool for Love,Webb Wilder,3
Raag Trance,Biddu,2
Swing Spring,Bill Perkins,7
Umbrella,All Time Low,12
Dancing With the Goddess (ttt rmx),Atman,3
Kleine Killer,Paso Doble,5
Laying Down My Will (The Plan Album Version),Raze,19
Lord You're Worthy (Album),Wilmington Chester Mass Choir,5
It Was Only A Heart,Skeeter Davis,10
Undercover Gangstas,5th Ward Boyz,4
Summerfish,Leonid Rudenko,14
Sensazioni a_b & c,Gruppo Jazz Marca,13
La bite du plombier,Bézu,7
At Night,Shakedown,14
Across Decker's Field,Stewart Francke,12
No Eye Has Seen,Parachute Band,12
Summer Rain,James Last,3
Greater,Vanessa Bell Armstrong,10
Keep It Alive,Lee Ritenour,10
Secret Smile,Semisonic,10
Pariah,Cursed,1
Getaway,KRS-One,7
Si Es Que Te Vas,Carlos Vives,7
Come On In,Washboard Sam,6
Bye Bye Betty Blue,The Fever,2
Boogie Man,Freddie King,11
Pseudoephedrine,Nick Conolly,2
Angel Food,Steve Vai,11
C'est Moi,Rupa & the April Fishes,18
Memorabilia,Nine Inch Nails,5
Coolsville (Live Acoustic Version),Rickie Lee Jones,0
Inferior (Late Night Version),Zuma,18
Love My Way,William Orbit,15
Perfection Design,Amoral,1
Just Want To See Ya,Pacha Massive,18
No Regrets,Gob,10
Girl From A Pawnshop,The Black Crowes,10
About Last Night (LP Version),Vitamin C,7
My Record Company,K's Choice,2
Melancholia,The Grip Weeds,2
"Unda Da Influence\" (Snippets)",M Sane,4
Smoke,Vanessa Daou,18
Sickman,Alice In Chains,2
Numba 1 (Tide Is High),Kardinal Offishall / Keri Hilson,2
Der weisse Mond von Maratonga,Oesch's die Dritten,12
Chains (LP Version),THE COOKIES,12
Take The Wheel,Pacha Massive,5
Bastard,Peppermint Creeps,1
Arrows Of The Gods,Elliot Goldenthal,3
E,Rea_ Chris,5
San Juan,Dave Valentin,3
Wonderful Peace,Dino,15
Ladies And Gentlemen,Spiral Stairs,0
White Christmas,Martin Sexton,8
Classic Material,Casual,7
Conqueror Worm,Tsar,2
Mate Tron,Luke Vibert,14
Time Will Tell,Ice,5
Groovin' With Jimmy,Jimmy Burns,11
Au mariage des Levon-Lecu (Live),Claire Elzière,0
Unchain Us,Don Campbell,5
Carry The Light,David Lynch,18
Down_ Down_ Down,Frank Marino & Mahogany Rush,1
Train Tracks,Izzy Stradlin And The Ju Ju Hounds,2
Scared,The Incurables,3
She's Actin Bad,H-Town,4
Don't Go,Bert Kaempfert,18
Souvenirs,Concretes,3
The Harp That Once Through Tara's Halls,Voyager Series,15
Hot Weiners (All The Way),Cotton Candy,17
Call The Police,John Wayne,7
Hey!,Laidback Luke & Diplo,19
Macarena,Los Del Rio,11
Civilized Reggae,Burning Spear,18
Brother,Steve Vai,10
Decline Of the Western Civilization,Deathstar,1
What Is A Woman For? (BBC In Concert),The Edgar Broughton Band,8
Dancing With Myself (BBC In Concert 01/01/81),Generation X,12
Let me fly,Jefferson Starship,12
Midnight,Joe Satriani,6
Otra Parte De Mi (1997 Digital Remaster),Aleks Syntek,19
I Love You (LP Version),Cindy Morgan,8
Kesäilta Saimaalla,Teijo Joutsela and Humppa-Veikot,6
Cover To Cover,Wes King,19
What's The Matter With The Mill,Moon Mullican,0
Evening,Vanessa Daou,18
Popsy,Ray Conniff,5
WristStraining Order,Defect & Quixotic,5
She's About A Mover,Sir Douglas Quintet,19
Come See,Major Lance,11
Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version),Michelle Tumes,2
Radio Roy II,Mario Rosenstock,0
Broke Down On The Brazos (Album),Gov't Mule,2
This White Circle,Kitty Wells,6
Love Dump (Demo Version),Static-X,12
Ghetto,Bad Azz,17
Down at the Mardi Gras,Rockin' Dopsie_ Jr.,19
Baby Don't You Change,Tyrone Wells,4
La mujer que no sone (Album),Ricardo Arjona,3
Deviate From The Form,Scar Symmetry,1
The Three-Dimensional Shadow,Scar Symmetry,1
The Door,Silverchair,1
Dichoso,Willie Bobo,6
Todo Lo Que Soy,Carlos Ponce,19
Sportin' Life,John Sebastian,8
Better Luck Next Time,Lifehouse,2
Mambo Tipico,Tito Puente,11
Early In The Morning,B.B. King,12
Valse Des Montagnes,Andre Verchuren,11
You do something to me,Ismael Dueñas,10
Plastic People (Original Mix),Anané,18
Try Me One More Time,Sonny Terry & Brownie McGhee,0
Heavenly Father,FU-Schnickens,4
Awake,The Panic Channel,19
Cherokee,The Galactic Heroes,11
One Million Matches,Rocker-T,7
When You See Me,Bad Azz,4
Fat Tuesday,Chris Standring,18
Recordar Es Vivir,El Gran Silencio,7
Moonlight In Vermont,Walter Jackson; Arranged & conducted by Riley Hampton,8
Led By the Master's Hand,The Del McCoury Band,12
I've never been so Lonely,Mark Ashley,2
Now U Got It,J Bostron & Beretta,19
Kenourgia Fotia,Christos Dantis,12
Sprung (Cibola Mix W/ Rap),Nu Flavor,4
La Romance De La Pluie,Maurice Chevalier,6
Searching,Buju Banton,7
Le Dormeur du Val,Jacques Douai,8
Faith,Mystery,4
Ya Mama (Palm Springs Demo),P.O.D.,10
Spoken Words by Bishop Joseph Garlington,ISRAEL & NEW BREED,0
Et kütt wie et kütt,Eko Fresh,4
Veronica Sawyer (Album),Reel Big Fish,7
Chanson De La Patience,Jacques Douai,0
Sing Boy Sing,Tommy Sands,8
Broken Hearted Side Of New Orleans,Jo-El Sonnier,10
Shadows,DJ Harry,18
The Traffic Jam,Stephen Marley / Damian Marley,4
Widow's Walk,Enter the Haggis,2
Rock Biter (Album Version),Red I Flight,1
Resistance,Cali,11
It All Depends On You,Jerry Lewis,7
Memories,George Lopez,11
Dial Me,Lexi,17
Love Of My Life,The Chi-Lites,5
Irreplaceable (Irreemplazable),Beyoncé,19
It's Too Late,Small Faces,2
Hot Spot (Terrible Love Mix),Steinski,4
If We Loved,Chuck Wicks,12
Beautiful When You're Green,Charlie Khan,5
Edge Of The Dream (Emergency Broadcast Album Version),White Heart,10
Pasa el tiempo,Yahir,8
It Came To Pass (Part II),Mississippi Mass Choir,5
It's Going Down,Suicidal Tendencies,1
(Everybody's Waiting For) The Man With the Bag,Mannheim Steamroller,7
Nach Ke VEkha Bhabhiyie,Malkit Singh,7
Function Of The Sun,The Ruby Suns,8
I Want Your Soul For Christmas,Schoolyard Heroes,10
Magic Dragon Theatre,Utopia,3
Dimension,Wolfmother,12
Schmerzensschreie,ColdWorld,1
These Nest Five Years,At All Cost,12
Running On The Rocks,Shriekback,2
Cha Cha Brasilia,Bert Kaempfert,7
Faroe Cave Song,John Tchicai,9
Shoulda Did,Rated R,4
Between The Worlds,Be Bop Deluxe,2
Magic,Black Eyed Peas / Terry Dexter,5
Vena Cava 8,Diamanda Galas,15
Isn't That Just Like God (Medium Key Performance Track Without Background Vocals),Babbie Mason,8
A Night at Mahmoud's,Rolfe Kent,15
Imagination,Beenie Man,5
See You Comin',Vodka Collins,1
Night Won't Last Forever_ The (Kingdom Come Album Version),Charlie Peacock,10
We've Only Just Begun (LP Version),Young-Holt Unlimited,3
Memmer?... U Memmer!,George Lopez,7
Welcome To Hell,Coffinberry,2
My Chickasay Girl,Roy Rogers,6
Flamme & co,Les Ogres De Barback,18
All The Difference In The World,Brent Lamb,3
Boyfriend,Janitor Joe,1
Grow Proper,I Wayne,7
Koronoko,Rokia Traoré,3
Megalodon,Mastodon,1
Be My Lover,Brenda Boykin,7
Soorma,Jazzy B,7
Mama Talk To Your Daughter (take 2),Lonnie Brooks,11
Telepathy/Ted Haggard Got Cured of the Gay,Joe Rogan,0
La Vie Par Procuration,Jean-Jacques Goldman,5
Come On-a My House,Barbara Lusch,4
Fig Leaf Rag  (LP Version),Joshua Rifkin,9
A Night in Tunisia,Art Blakey's Jazz Messengers,13
Cremona (Instrumental),Vrse Murphy,14
Loaded Gun,C.C. Adcock,5
Beautiful,Paul Glazby,14
Soñando En Ti,Gary Hobbs,19
Believe,Saga,10
Wing,Patti Smith,3
Secret,Eddie Turner,7
Nothing But The Best,White Heart,2
Rock Co.Kane Flow,De La Soul / MF Doom,5
Jamming,Twinkle Twinkle Little Rock Star,18
Over The Hill,R.L. Burnside,0
Kill the Poor,Dead Kennedys,1
Cumpagno 'e cella,Alex,3
Drive,The Cars,2
Naked Enough,Tim Wilson,8
Paloma Negra,Rocio Jurado,8
Memories,Thriller U,7
The Beginning,Salt The Wound,1
Future,Cut Copy,5
317 East 32nd,Lennie Tristano,9
Can't Stop Lovin' You (Remastered Album Version),Van Halen,19
Backlash,Sonic Subjunkies,10
Washed Away,Tom Cochrane,19
Sophisticated Lady,Toots Thielemans,16
Asheville Turnaround,The Del McCoury Band,5
Pour toute la vie,Les Hou-Lops,11
Angel Of Heaven's Gate,Erik Berglund,16
American Ghost Dance (2003 Digital Remastered),Red Hot Chili Peppers,4
Spacer,Ketty DB,3
Watch Them,SOJA,4
Binaural Presentation - Focus On A Beam Emptied Of Thinking_ Outward...,Roger Reynolds,13
Morning's Coming,Jeff And Sheri Easter,5
Song 2,Faith Yang,5
I Guess I'm Crazy,Jim Reeves,3
Voices,James Newton Howard,9
Bush,David Banner,4
Friend Or Foe,Adam Ant,2
Can't Happen Here,Rainbow,2
For The First Time,June Hutton,6
Pee Wee's Boogie,Pee Wee Crayton,6
La (Moonman's Flashover Mix Edit),Marc Et Claude,14
Shining,Ice,10
Mary In Labor,Paul Cantelon,9
Love The Feeling - Original,Leroy Hutson,11
Number Nine (LP Version),Richard Lloyd,2
Gimme Legs,The Chap,18
t.k.k.,Fläskkvartetten / Thåström,8
The Devil,The Rapture,12
Sloppy Love Jingle_ Pt. 3 (Amended Album Version),Gym Class Heroes,0
A Different Kind of Love,Paul Simon,18
Loves Parting,Vivian Khor,15
Still Lost in the Forest,Anne Dudley,16
Patricia,Mighty Mighty Bosstones,1
Unfinished Self-Portrait,Eberhard Weber,15
Christmas Time,The Continentals,3
Blame Canada ( From: South Park ),Marc Shaiman,6
A Dustland Fairytale,Twinkle Twinkle Little Rock Star,16
Cúnla/The Friar's Breeches,The Chieftains;Colin James,19
So Many Roads,The Mustangs,19
Lifeboat Serenade,Jimmy Herring,5
B-Boy Stance,K-OS,19
Through The Eyes Of Faith,The Booth Brothers,12
Mean And Evil Blues,Joe Turner_ Joe Houston_ L. C. Williams,15
We're Almost There,Michael Jackson,19
Party Time,45 Grave,11
Song Sung Blue,Neil Diamond,3
Ring The Alarm,Beyoncé,4
The Blood Covers It All (Live),Legacy Five,0
Rainbow '65 (part 2) - Live,Gene Chandler,7
Sapphire,Bill Douglas,9
Ouachita Run (Album Version),Alvin Youngblood Hart,3
Outro,Attack Attack,9
Now I Got A Woman,John Mayall,18
Nothing's The Same,Gary Moore,9
Stolen Pills,Spiral Stairs,1
En fet man,Ronny Eriksson,0
The Minuet Of The Robots,Perrey And Kingsley,11
Paseo Colòn,Mau Mau,2
Another Djemba Djemba,Youves,7
Rock On The Radio,Firehouse,12
Je T'Appartiens,Maurice Larcange,10
Shotgun Sally,Cats In Boots,1
Crescent Moon,Ancient Astronauts,8
Caray!,Gabinete Caligari,11
La marine,Marc Perrone,3
Radiance I,Basic Channel,13
What Country Is,Luke Bryan,5
There Is A Redeemer (Your Love Broke Through Album Version),Michelle Tumes,8
Vos No Confiaste,2 Minutos,19
Why Get Up,The Fabulous Thunderbirds,19
Blues City Shake Down,John Mayall & The Bluesbreakers,2
Viens boire un petit coup à la maison,Bézu,19
Baby Face,Tiny Tim,8
Stuck On Your Love,Emilio,3
Cut Here,The Cure,7
Seventeen (Digitally Remastered),The Fontane Sisters,7
Violence,Juelz Santana / Bezel,5
La Nit De Reis,Gertrudis,19
U Complete Me (Blues Version - Bonus Track),Ana Popovic,18
Let Me Be Your Fantasy,Baby D,14
Carovana,I Nuovi Angeli,19
Cheddar Chasin',Lunasicc,4
Let It Bleed,Wild Horses,3
Never Gonna Be The Same,Danny Wilson,11
Freedom,4Him,12
Grateful & Thankful,Francis Dunnery,8
Beothuck,Malefaction,1
